ID,year,school,247,rivals
eliwalker_kansasstate,2017,kansasstate,None,false
landryweber_kansasstate,2017,kansasstate,None,false
rosselder_kansasstate,2017,kansasstate,None,false
pearceslater_kansas,2013,kansas,None,false
tymckinney_kansas,2013,kansas,None,false
ahongalufusimalohi_kansas,2013,kansas,None,false
michaelmesh_kansas,2013,kansas,None,false
petergallo_kansas,2013,kansas,None,false
brandonholloman_kansas,2013,kansas,None,false
michaelwhitfield_kansas,2013,kansas,None,false
tjsemke_kansas,2013,kansas,None,false
johnwirtel_kansas,2013,kansas,None,false
cameronrosser_kansas,2013,kansas,None,false
jacobdavis_kansas,2013,kansas,None,false
jordangoldenberg_kansas,2013,kansas,None,false
kylepullia_kansas,2013,kansas,None,false
zackaryyoung_kansas,2013,kansas,None,false
zachnorthern_baylor,2009,baylor,None,false
robcummins_texas,2017,texas,None,false
henrysimon_iowastate,2008,iowastate,None,false
shanesmith_kansas,2009,kansas,None,false
georgeellisiii_tcu,2017,tcu,None,false
keenanreed_tcu,2017,tcu,None,false
travisdegrate_oklahoma,2016,oklahoma,None,false
spencejones_oklahoma,2016,oklahoma,None,false
samatoe_texastech,2014,texastech,None,false
paynesullins_texastech,2014,texastech,None,false
claytonhatfield_texastech,2014,texastech,None,false
kiseanallen_texastech,2014,texastech,None,false
grantbouma_texastech,2014,texastech,None,false
stantonkeane_texastech,2014,texastech,None,false
kashknutson_texastech,2014,texastech,None,false
bradenmarusak_texastech,2014,texastech,None,false
masonreed_texastech,2014,texastech,None,false
hunterrittimann_texastech,2014,texastech,None,false
douglaswilson_texastech,2014,texastech,None,false
dandrechristmas_texas,2016,texas,None,false
chrisnaggar_texas,2016,texas,None,false
robertgriffiniii_baylor,2008,baylor,None,false
tjsmith_kansasstate,2020,kansasstate,None,false
deucevaughn_kansasstate,2020,kansasstate,None,false
prestonrandall_kansas,2012,kansas,None,false
matthentges_kansas,2012,kansas,None,false
jordanshelleysmith_kansas,2012,kansas,None,false
reillyjeffers_kansas,2012,kansas,None,false
matthewwyman_kansas,2012,kansas,None,false
austinbarone_kansas,2012,kansas,None,false
beaubell_kansas,2012,kansas,None,false
austinbarone_kansas,2012,kansas,None,false
kaelinkey_kansasstate,2016,kansasstate,None,false
rayprice_kansasstate,2016,kansasstate,None,false
tomkillilea_kansasstate,2016,kansasstate,None,false
wykeengill_kansasstate,2016,kansasstate,None,false
devinanctil_kansasstate,2016,kansasstate,None,false
blakelynch_kansasstate,2016,kansasstate,None,false
jahronmcpherson_kansasstate,2016,kansasstate,None,false
danbailey_oklahomastate,2007,oklahomastate,None,false
budclark_tcu,2020,tcu,None,false
tylerguyton_tcu,2020,tcu,None,false
averywilliams_westvirginia,2011,westvirginia,None,false
kjmyers_westvirginia,2011,westvirginia,None,false
dantecampbell_westvirginia,2011,westvirginia,None,false
cadenleggett_texastech,2018,texastech,None,false
adriencross_texastech,2018,texastech,None,false
treywolff_texastech,2018,texastech,None,false
jaquaypough_texastech,2018,texastech,None,false
kevinterry_texastech,2018,texastech,None,false
shocklinwood_baylor,2012,baylor,None,false
xavienhoward_baylor,2012,baylor,None,false
joeysearcy_baylor,2012,baylor,None,false
jasonosei_baylor,2012,baylor,None,false
jonweeks_baylor,2004,baylor,None,false
ejbibbs_iowastate,2013,iowastate,None,false
jtthomas_westvirginia,2007,westvirginia,None,false
nikbonitto_oklahoma,2018,oklahoma,None,false
gabebrkic_oklahoma,2018,oklahoma,None,false
jaquazesorrells_tcu,2019,tcu,None,false
treviushodges_tcu,2019,tcu,None,false
tonypierson_kansas,2011,kansas,None,false
juliusgreen_kansas,2011,kansas,None,false
scottbaron_kansas,2011,kansas,None,false
christianrobinson_kansas,2011,kansas,None,false
scottbaron_kansas,2011,kansas,None,false
michaelzunica_kansas,2011,kansas,None,false
beaubell_kansas,2011,kansas,None,false
sethconway_kansas,2011,kansas,None,false
daltonschoen_kansasstate,2015,kansasstate,None,false
bobbyreid_oklahomastate,2004,oklahomastate,None,false
kjdillon_westvirginia,2012,westvirginia,None,false
johndepalma_westvirginia,2012,westvirginia,None,false
chaismith_westvirginia,2012,westvirginia,None,false
carltonnash_westvirginia,2012,westvirginia,None,false
chasebeeler_iowastate,2006,iowastate,None,false
trevorclemonsvaldez_baylor,2011,baylor,None,false
kyleboyd_baylor,2011,baylor,None,false
andrewfrerking_baylor,2011,baylor,None,false
jimmylandes_baylor,2011,baylor,None,false
leebristow_baylor,2011,baylor,None,false
jaylee_baylor,2011,baylor,None,false
patrickcolbert_baylor,2011,baylor,None,false
anthonybetters_baylor,2011,baylor,None,false
dwayneorsobacchus_oklahoma,2014,oklahoma,None,false
rocketismail_tcu,2015,tcu,None,false
mikehawkins_oklahoma,2002,oklahoma,None,false
willjones_kansasstate,2019,kansasstate,None,false
clydeprice_kansasstate,2019,kansasstate,None,false
treeaton_kansasstate,2019,kansasstate,None,false
daltonrigdon_texastech,2017,texastech,None,false
dejuandavis_oklahomastate,2008,oklahomastate,None,false
chriswarreniii_texas,2015,texas,None,false
buckmajor_texas,2015,texas,None,false
pjlockeiii_texas,2015,texas,None,false
michaeldickson_texas,2015,texas,None,false
tylerbitancurt_westvirginia,2008,westvirginia,None,false
jblageman_westvirginia,2008,westvirginia,None,false
ryannehlen_westvirginia,2008,westvirginia,None,false
mattlindamood_westvirginia,2008,westvirginia,None,false
cecillevel_westvirginia,2008,westvirginia,None,false
genosmith_westvirginia,2009,westvirginia,None,false
tyleranderson_westvirginia,2009,westvirginia,None,false
dukecatalon_texas,2014,texas,None,false
mychthomas_texastech,2016,texastech,None,false
giopancotti_texastech,2016,texastech,None,false
jackreichel_texastech,2016,texastech,None,false
adamdavis_kansasstate,2018,kansasstate,None,false
nickallen_kansasstate,2018,kansasstate,None,false
phillipbrooks_kansasstate,2018,kansasstate,None,false
phillipbrooks_kansasstate,2018,kansasstate,None,false
willjohnson_oklahoma,2015,oklahoma,None,false
jarvisbaxter_oklahoma,2015,oklahoma,None,false
connormcginnis_oklahoma,2015,oklahoma,None,false
robertcharlton_oklahoma,2015,oklahoma,None,false
shaunnixon_tcu,2014,tcu,None,false
bramkohlhausen_tcu,2014,tcu,None,false
keatonperry_tcu,2014,tcu,None,false
vinascolese_tcu,2014,tcu,None,false
frankcarduffklin_westvirginia,2005,westvirginia,None,false
patmcafee_westvirginia,2005,westvirginia,None,false
jakehubenak_oklahomastate,2013,oklahomastate,None,false
robstandard_iowastate,2011,iowastate,None,false
byronvaughns_texas,2018,texas,None,false
michaelwilliams_texas,2018,texas,None,false
brycepetty_baylor,2010,baylor,None,false
tevinreese_baylor,2010,baylor,None,false
dayronwilson_westvirginia,2013,westvirginia,None,false
stormmcpherson_westvirginia,2013,westvirginia,None,false
cameronnash_westvirginia,2013,westvirginia,None,false
zackjohnson_westvirginia,2013,westvirginia,None,false
brendanwillis_westvirginia,2013,westvirginia,None,false
djcarozza_westvirginia,2013,westvirginia,None,false
jonlewis_westvirginia,2013,westvirginia,None,false
alexbrooks_westvirginia,2013,westvirginia,None,false
scottlevine_westvirginia,2013,westvirginia,None,false
mikemolina_westvirginia,2013,westvirginia,None,false
shanecommodore_westvirginia,2013,westvirginia,None,false
adidcharles_westvirginia,2013,westvirginia,None,false
jebdrost_kansasstate,2014,kansasstate,None,false
zachdavidson_kansasstate,2014,kansasstate,None,false
adamplant_tcu,2018,tcu,None,false
krisdike_tcu,2018,tcu,None,false
demauryonholmes_tcu,2018,tcu,None,false
nicksizemore_kansas,2010,kansas,None,false
rondoherty_kansas,2010,kansas,None,false
blakejablonski_kansas,2010,kansas,None,false
connorembree_kansas,2010,kansas,None,false
aslamsterling_kansas,2010,kansas,None,false
nickharwell_kansas,2010,kansas,None,false
grantbothun_oklahoma,2012,oklahoma,None,false
willlatu_oklahoma,2012,oklahoma,None,false
cydcalvin_tcu,2013,tcu,None,false
mattpryor_tcu,2013,tcu,None,false
samrengert_iowastate,2020,iowastate,None,false
derrickedwards_texastech,2011,texastech,None,false
thierrynguema_texastech,2011,texastech,None,false
brandonbagley_texastech,2011,texastech,None,false
kennethhuggins_texastech,2011,texastech,None,false
bradpearson_texastech,2011,texastech,None,false
johnwhite_texastech,2011,texastech,None,false
brandonbagley_texastech,2011,texastech,None,false
brandonbagley_texastech,2011,texastech,None,false
brandonbagley_texastech,2011,texastech,None,false
brandonbagley_texastech,2011,texastech,None,false
treyloweiii_westvirginia,2018,westvirginia,None,false
christopherbrown_texas,2005,texas,None,false
trevorgerland_texas,2005,texas,None,false
kolbyharvellpeel_oklahomastate,2018,oklahomastate,None,false
gabelemons_oklahomastate,2018,oklahomastate,None,false
josephgilbertson_kansas,2017,kansas,None,false
jelaniarnold_kansas,2017,kansas,None,false
tylerevans_oklahoma,2008,oklahoma,None,false
dravonaskewhenry_westvirginia,2014,westvirginia,None,false
markellis_westvirginia,2014,westvirginia,None,false
brendanrivers_westvirginia,2014,westvirginia,None,false
chrisparry_westvirginia,2014,westvirginia,None,false
hunterbrown_westvirginia,2014,westvirginia,None,false
austinhensley_westvirginia,2014,westvirginia,None,false
jonathanhaynes_westvirginia,2014,westvirginia,None,false
austinfields_westvirginia,2014,westvirginia,None,false
prenticetillman_westvirginia,2014,westvirginia,None,false
kenyattagreene_westvirginia,2014,westvirginia,None,false
mykalmanswell_westvirginia,2014,westvirginia,None,false
koiturner_westvirginia,2014,westvirginia,None,false
bjthompson_baylor,2017,baylor,None,false
jacobpark_iowastate,2016,iowastate,None,false
thadddaniels_iowastate,2016,iowastate,None,false
cliffordfernandez_iowastate,2016,iowastate,None,false
luketimian_oklahomastate,2014,oklahomastate,None,false
taylorcornelius_oklahomastate,2014,oklahomastate,None,false
patliebig_westvirginia,2002,westvirginia,None,false
charleshales_westvirginia,2002,westvirginia,None,false
rachidstoury_westvirginia,2002,westvirginia,None,false
kennethedisonmcgruder_oklahomastate,2015,oklahomastate,None,false
leofuimaono_oklahomastate,2015,oklahomastate,None,false
johnnielang_iowastate,2017,iowastate,None,false
tyraesimmons_baylor,2016,baylor,None,false
willjones_baylor,2016,baylor,None,false
prestonheard_baylor,2016,baylor,None,false
kobybullard_baylor,2016,baylor,None,false
bjautry_baylor,2016,baylor,None,false
mattjones_westvirginia,2015,westvirginia,None,false
brentosborne_westvirginia,2015,westvirginia,None,false
bradywatson_westvirginia,2015,westvirginia,None,false
mattvucelik_westvirginia,2015,westvirginia,None,false
grantslezak_westvirginia,2015,westvirginia,None,false
troylilly_westvirginia,2015,westvirginia,None,false
sheacampbell_westvirginia,2015,westvirginia,None,false
rossharvey_westvirginia,2015,westvirginia,None,false
deonteglover_westvirginia,2015,westvirginia,None,false
dlknock_westvirginia,2015,westvirginia,None,false
taybender_kansasstate,2012,kansasstate,None,false
mikelee_kansas,2016,kansas,None,false
malikclark_kansas,2016,kansas,None,false
camdurley_kansas,2016,kansas,None,false
lucasjacobs_kansas,2016,kansas,None,false
kylethompson_kansas,2016,kansas,None,false
darriusmoragne_kansas,2016,kansas,None,false
kwamielassiter_kansas,2016,kansas,None,false
robjackson_kansasstate,2004,kansasstate,None,false
eugenegermany_kansasstate,2004,kansasstate,None,false
tomhutton_oklahomastate,2019,oklahomastate,None,false
frankokam_texas,2004,texas,None,false
shirodavis_texas,2012,texas,None,false
dukethomas_texas,2012,texas,None,false
benmcroy_texastech,2010,texastech,None,false
aundreybarr_texastech,2010,texastech,None,false
treporter_texastech,2010,texastech,None,false
tacoreyturner_westvirginia,2019,westvirginia,None,false
clintgresham_oklahoma,2005,oklahoma,None,false
mattromar_oklahoma,2013,oklahoma,None,false
joshcarraway_tcu,2012,tcu,None,false
willgarner_baylor,2020,baylor,None,false
ajmccarty_baylor,2020,baylor,None,false
tdmoton_texasam,2015,texasam,None,false
joeyoung_tennessee,2015,tennessee,None,false
forresthill_auburn,2012,auburn,None,false
jaquaysavage_auburn,2012,auburn,None,false
shaqwiggins_georgia,2013,georgia,None,false
reggiecarter_georgia,2013,georgia,None,false
kennardanielsjohnson_georgia,2013,georgia,None,false
glennwelch_georgia,2013,georgia,None,false
turkmcbride_tennessee,2003,tennessee,None,false
tonymcdaniel_tennessee,2003,tennessee,None,false
drewalleman_lsu,2007,lsu,None,false
austinconnor_southcarolina,2017,southcarolina,None,false
joeplayercox_georgia,2005,georgia,None,false
chaunceygardnerjohnson_florida,2016,florida,None,false
redbryant_texasam,2003,texasam,None,false
jppurvis_mississippistate,2019,mississippistate,None,false
buddupree_kentucky,2011,kentucky,None,false
djwarren_kentucky,2011,kentucky,None,false
bookiecobbins_kentucky,2011,kentucky,None,false
justinbean_kentucky,2011,kentucky,None,false
scoobycarter_alabama,2019,alabama,None,false
gabrieljeudy_vanderbilt,2019,vanderbilt,None,false
rjorebo_texasam,2019,texasam,None,false
nikconstantinou_texasam,2019,texasam,None,false
neikothorpe_auburn,2008,auburn,None,false
torichilders_auburn,2008,auburn,None,false
chandlerbrooks_auburn,2008,auburn,None,false
sambrown_auburn,2008,auburn,None,false
jakedrum_auburn,2008,auburn,None,false
ikeemmeans_auburn,2008,auburn,None,false
donnieriggins_auburn,2008,auburn,None,false
mikegilliard_georgia,2009,georgia,None,false
timwashington_mississippistate,2015,mississippistate,None,false
antwaunpowell_florida,2020,florida,None,false
richardleonard_florida,2020,florida,None,false
deionmalone_arkansas,2016,arkansas,None,false
mikewyman_southcarolina,2020,southcarolina,None,false
camrobinson_alabama,2014,alabama,None,false
hootiejones_alabama,2014,alabama,None,false
camsims_alabama,2014,alabama,None,false
louisvecchio_vanderbilt,2014,vanderbilt,None,false
arnoldtarpley_vanderbilt,2014,vanderbilt,None,false
haydenlekacz_vanderbilt,2014,vanderbilt,None,false
alimmuhammad_vanderbilt,2014,vanderbilt,None,false
bradanderson_vanderbilt,2002,vanderbilt,None,false
gregjohnson_vanderbilt,2002,vanderbilt,None,false
raybrown_vanderbilt,2002,vanderbilt,None,false
macpyle_vanderbilt,2002,vanderbilt,None,false
blakeluker_vanderbilt,2002,vanderbilt,None,false
harryballard_missouri,2018,missouri,None,false
willcoleman_mississippistate,2014,mississippistate,None,false
anthonymorgan_auburn,2009,auburn,None,false
taylorbradberry_georgia,2008,georgia,None,false
dominickwoodanderson_tennessee,2018,tennessee,None,false
dehendretcollins_olemiss,2010,olemiss,None,false
tankjenkins_texasam,2018,texasam,None,false
bjanderson_vanderbilt,2018,vanderbilt,None,false
maxsmith_kentucky,2010,kentucky,None,false
alekaho_alabama,2018,alabama,None,false
tevitamusika_alabama,2018,alabama,None,false
laynehatcher_alabama,2018,alabama,None,false
nathanielwatson_mississippistate,2018,mississippistate,None,false
nicksmith_florida,2017,florida,None,false
ajbryant_georgia,2004,georgia,None,false
pikaleota_southcarolina,2016,southcarolina,None,false
parkerwhite_southcarolina,2016,southcarolina,None,false
jovonrobinson_auburn,2013,auburn,None,false
rudyford_auburn,2013,auburn,None,false
caseydunn_auburn,2013,auburn,None,false
tyflournoysmith_georgia,2012,georgia,None,false
dimaryamixon_tennessee,2014,tennessee,None,false
egoferguson_lsu,2010,lsu,None,false
tankdavis_texasam,2014,texasam,None,false
darrelljackson_texasam,2014,texasam,None,false
smokemonday_auburn,2018,auburn,None,false
billnorton_georgia,2019,georgia,None,false
nathanpriestley_georgia,2019,georgia,None,false
jamarrichardson_olemiss,2017,olemiss,None,false
taekionreed_olemiss,2017,olemiss,None,false
dezharris_mississippistate,2013,mississippistate,None,false
trentsimpson_mississippistate,2013,mississippistate,None,false
alexcacciarelli_arkansas,2010,arkansas,None,false
westoncox_arkansas,2010,arkansas,None,false
charlesdement_arkansas,2010,arkansas,None,false
raygervasi_arkansas,2010,arkansas,None,false
johnhenson_arkansas,2010,arkansas,None,false
morganlinton_arkansas,2010,arkansas,None,false
ericredmon_arkansas,2010,arkansas,None,false
brandonwolford_arkansas,2010,arkansas,None,false
brianbuehner_arkansas,2010,arkansas,None,false
forbesharris_arkansas,2010,arkansas,None,false
ajmccray_arkansas,2010,arkansas,None,false
allenwhitlow_arkansas,2010,arkansas,None,false
johnnymccrary_vanderbilt,2013,vanderbilt,None,false
mitchparsons_vanderbilt,2013,vanderbilt,None,false
ralphwebb_vanderbilt,2013,vanderbilt,None,false
cjduncan_vanderbilt,2013,vanderbilt,None,false
patsmith_missouri,2009,missouri,None,false
bradleybozeman_alabama,2013,alabama,None,false
jaquaysavage_texasam,2013,texasam,None,false
jeremiahstuckey_texasam,2013,texasam,None,false
alphonsocarter_tennessee,2013,tennessee,None,false
johnathonjohnson_tennessee,2013,tennessee,None,false
devaunswafford_tennessee,2013,tennessee,None,false
edingram_lsu,2017,lsu,None,false
rocthomas_auburn,2014,auburn,None,false
nickruffin_auburn,2014,auburn,None,false
hunterwood_auburn,2014,auburn,None,false
michaelsherwood_auburn,2014,auburn,None,false
daquanhawkinsmuckle_georgia,2015,georgia,None,false
mirkojurkovic_georgia,2015,georgia,None,false
deswilliams_georgia,2003,georgia,None,false
michaelbennett_texasam,2005,texasam,None,false
chrismartin_florida,2010,florida,None,false
kellyjohnson_alabama,2009,alabama,None,false
christopherwhittaker_kentucky,2017,kentucky,None,false
gabejackson_mississippistate,2009,mississippistate,None,false
adrianmarcus_mississippistate,2009,mississippistate,None,false
bakerswedenburg_mississippistate,2009,mississippistate,None,false
derekdepasquale_mississippistate,2009,mississippistate,None,false
brandonwilson_mississippistate,2009,mississippistate,None,false
ziggyhood_missouri,2005,missouri,None,false
ajrose_kentucky,2016,kentucky,None,false
boogiewatson_kentucky,2016,kentucky,None,false
archibaldbarnes_vanderbilt,2008,vanderbilt,None,false
seanrichardson_vanderbilt,2008,vanderbilt,None,false
austinmonahan_vanderbilt,2008,vanderbilt,None,false
bjscott_alabama,2008,alabama,None,false
bryanugamcclendon_georgia,2002,georgia,None,false
cedrichaywood_georgia,2002,georgia,None,false
inkyjohnson_tennessee,2004,tennessee,None,false
quagilchrist_southcarolina,2010,southcarolina,None,false
jeffholland_auburn,2015,auburn,None,false
mikehorton_auburn,2015,auburn,None,false
robertmuschamp_auburn,2015,auburn,None,false
keyonrichardson_georgia,2014,georgia,None,false
omariphillips_tennessee,2012,tennessee,None,false
pighoward_tennessee,2012,tennessee,None,false
kennybynum_tennessee,2012,tennessee,None,false
edalexander_lsu,2016,lsu,None,false
raythornton_lsu,2016,lsu,None,false
greedywilliams_lsu,2016,lsu,None,false
travontevalentine_lsu,2016,lsu,None,false
laytongarnett_lsu,2016,lsu,None,false
leonpinto_lsu,2016,lsu,None,false
spencerlanning_southcarolina,2006,southcarolina,None,false
camnewton_florida,2007,florida,None,false
jayehoward_florida,2007,florida,None,false
mikepouncey_florida,2007,florida,None,false
tramainjacobs_texasam,2012,texasam,None,false
tipmckenzie_vanderbilt,2012,vanderbilt,None,false
beaubrinkley_missouri,2008,missouri,None,false
justinoates_arkansas,2011,arkansas,None,false
drewgorton_arkansas,2011,arkansas,None,false
bradtaylor_arkansas,2011,arkansas,None,false
fredbrown_mississippistate,2012,mississippistate,None,false
torreydale_mississippistate,2012,mississippistate,None,false
tonyjerodeddie_texasam,2008,texasam,None,false
rodwilks_tennessee,2008,tennessee,None,false
rjadams_kentucky,2020,kentucky,None,false
greglittle_olemiss,2016,olemiss,None,false
dkmetcalf_olemiss,2016,olemiss,None,false
josiahcoatney_olemiss,2016,olemiss,None,false
detricbingdukes_olemiss,2016,olemiss,None,false
camkelly_auburn,2019,auburn,None,false
chrissmith_georgia,2018,georgia,None,false
hahaclintondix_alabama,2011,alabama,None,false
deehart_alabama,2011,alabama,None,false
coreygrant_alabama,2011,alabama,None,false
christionjones_alabama,2011,alabama,None,false
ronaldcarswell_alabama,2011,alabama,None,false
mattsandlin_alabama,2011,alabama,None,false
mjdevonshire_kentucky,2019,kentucky,None,false
kdmcdaniel_kentucky,2019,kentucky,None,false
marvinbure_mississippistate,2007,mississippistate,None,false
kellenwilliams_vanderbilt,2011,vanderbilt,None,false
demetriusdean_arkansas,2012,arkansas,None,false
adammcfain_arkansas,2012,arkansas,None,false
fredbarnett_arkansas,2004,arkansas,None,false
jbkern_alabama,2007,alabama,None,false
loganthomas_alabama,2007,alabama,None,false
michaeldejohn_alabama,2007,alabama,None,false
robezell_alabama,2007,alabama,None,false
colingallagher_alabama,2007,alabama,None,false
markholt_alabama,2007,alabama,None,false
deearrington_mississippistate,2011,mississippistate,None,false
joemorrow_mississippistate,2011,mississippistate,None,false
johnharris_mississippistate,2011,mississippistate,None,false
dewaynecherrington_mississippistate,2011,mississippistate,None,false
tankbigsby_auburn,2020,auburn,None,false
deandrebutler_auburn,2020,auburn,None,false
cameronriley_auburn,2020,auburn,None,false
jacobfeeley_olemiss,2015,olemiss,None,false
stedmanbailey_southcarolina,2009,southcarolina,None,false
matthewcoffee_southcarolina,2009,southcarolina,None,false
tyriondavisprice_lsu,2019,lsu,None,false
jeffdemps_florida,2008,florida,None,false
tekerreincuba_missouri,2007,missouri,None,false
nickbrewer_arkansas,2008,arkansas,None,false
cameronbryan_arkansas,2008,arkansas,None,false
tylerdeacon_arkansas,2008,arkansas,None,false
blakegunderson_arkansas,2008,arkansas,None,false
raphandrades_florida,2012,florida,None,false
drewwilliams_southcarolina,2013,southcarolina,None,false
benjirussell_southcarolina,2013,southcarolina,None,false
demetriussmalls_southcarolina,2013,southcarolina,None,false
amphill_lsu,2003,lsu,None,false
richardlecounteiii_georgia,2017,georgia,None,false
mattlanders_georgia,2017,georgia,None,false
ahkilcrumpton_georgia,2017,georgia,None,false
elistove_auburn,2016,auburn,None,false
kammartin_auburn,2016,auburn,None,false
chidiokeke_lsu,2015,lsu,None,false
nickbrossette_lsu,2015,lsu,None,false
samwilliams_olemiss,2019,olemiss,None,false
snoopconner_olemiss,2019,olemiss,None,false
jaystanley_olemiss,2019,olemiss,None,false
lemarcstrahan_texasam,2011,texasam,None,false
rossgilliam_texasam,2010,texasam,None,false
edparis_lsu,2014,lsu,None,false
willclapp_lsu,2014,lsu,None,false
brandonbergeron_lsu,2014,lsu,None,false
beniannacchione_southcarolina,2004,southcarolina,None,false
kadarianhill_olemiss,2018,olemiss,None,false
fordwerness_olemiss,2018,olemiss,None,false
gregoryclark_tennessee,2010,tennessee,None,false
daringooch_tennessee,2010,tennessee,None,false
jarrettstidham_auburn,2017,auburn,None,false
tdmoultry_auburn,2017,auburn,None,false
bigkatbryant_auburn,2017,auburn,None,false
billtaylor_auburn,2017,auburn,None,false
perryorth_southcarolina,2012,southcarolina,None,false
devinpotter_southcarolina,2012,southcarolina,None,false
seanodom_southcarolina,2012,southcarolina,None,false
shannonjames_southcarolina,2012,southcarolina,None,false
matrickbelton_southcarolina,2012,southcarolina,None,false
troyhankton_lsu,2002,lsu,None,false
mikegoodson_texasam,2006,texasam,None,false
coltonmilesnash_arkansas,2009,arkansas,None,false
dylanbreeding_arkansas,2009,arkansas,None,false
willcoleman_arkansas,2009,arkansas,None,false
telvingriffin_arkansas,2009,arkansas,None,false
davidhurd_arkansas,2009,arkansas,None,false
brandonpyle_arkansas,2009,arkansas,None,false
williamserrano_arkansas,2009,arkansas,None,false
michaelvillegas_arkansas,2009,arkansas,None,false
ronaldwatkins_arkansas,2009,arkansas,None,false
justinwortman_arkansas,2009,arkansas,None,false
hunterjarvis_arkansas,2009,arkansas,None,false
boomwilliams_kentucky,2014,kentucky,None,false
cjjohnson_kentucky,2014,kentucky,None,false
bunchystallings_kentucky,2014,kentucky,None,false
jonharrison_florida,2009,florida,None,false
kenwebster_olemiss,2014,olemiss,None,false
ajmoore_olemiss,2014,olemiss,None,false
cjmoore_olemiss,2014,olemiss,None,false
talbotbuys_olemiss,2014,olemiss,None,false
alexweber_olemiss,2014,olemiss,None,false
ccwhitlock_southcarolina,2008,southcarolina,None,false
kennymiles_southcarolina,2008,southcarolina,None,false
reginaldbowens_southcarolina,2008,southcarolina,None,false
torigurley_southcarolina,2008,southcarolina,None,false
asianruff_mississippistate,2010,mississippistate,None,false
benbeckwith_mississippistate,2010,mississippistate,None,false
mjsherman_georgia,2020,georgia,None,false
jdlott_alabama,2006,alabama,None,false
ajderby_arkansas,2013,arkansas,None,false
johnathanmcclure_arkansas,2013,arkansas,None,false
samirwinhill_arkansas,2013,arkansas,None,false
karlroesler_arkansas,2013,arkansas,None,false
willduncan_arkansas,2013,arkansas,None,false
kevinrichardson_arkansas,2013,arkansas,None,false
kohlslaughter_arkansas,2013,arkansas,None,false
ryangray_arkansas,2013,arkansas,None,false
anthonyantwine_arkansas,2013,arkansas,None,false
kendrickpayne_arkansas,2013,arkansas,None,false
mattreynolds_arkansas,2013,arkansas,None,false
devinryan_arkansas,2013,arkansas,None,false
nicholasthomassmith_arkansas,2013,arkansas,None,false
martymurad_arkansas,2013,arkansas,None,false
mattdodson_arkansas,2013,arkansas,None,false
boobiedixon_mississippistate,2006,mississippistate,None,false
deemilliner_alabama,2010,alabama,None,false
codymandell_alabama,2010,alabama,None,false
calebcastille_alabama,2010,alabama,None,false
tannerfink_kentucky,2013,kentucky,None,false
mikewoods_arkansas,2018,arkansas,None,false
jimmiestoudemire_arkansas,2018,arkansas,None,false
larryrountreeiii_missouri,2017,missouri,None,false
teeztabor_florida,2014,florida,None,false
geraldwillis_florida,2014,florida,None,false
demarcusdobbs_georgia,2007,georgia,None,false
bentate_auburn,2006,auburn,None,false
djneal_southcarolina,2015,southcarolina,None,false
boosiewhitlow_southcarolina,2015,southcarolina,None,false
jalendread_southcarolina,2015,southcarolina,None,false
jasonsenn_southcarolina,2015,southcarolina,None,false
tylerragsdale_southcarolina,2015,southcarolina,None,false
matthewweigel_southcarolina,2015,southcarolina,None,false
logancrane_southcarolina,2015,southcarolina,None,false
devindingle_southcarolina,2015,southcarolina,None,false
javoncharleston_southcarolina,2015,southcarolina,None,false
johnjenkins_georgia,2011,georgia,None,false
tundefariyike_auburn,2010,auburn,None,false
xavierbrown_auburn,2010,auburn,None,false
trentfisher_auburn,2010,auburn,None,false
codeyfrederick_auburn,2010,auburn,None,false
camerongroce_auburn,2010,auburn,None,false
ryanpreston_auburn,2010,auburn,None,false
dimitrireese_auburn,2010,auburn,None,false
jordanspriggs_auburn,2010,auburn,None,false
jacobwestrich_auburn,2010,auburn,None,false
blakepoole_auburn,2010,auburn,None,false
camnewton_auburn,2010,auburn,None,false
joshjackson_auburn,2010,auburn,None,false
averypeterson_lsu,2013,lsu,None,false
fehokofanaika_lsu,2013,lsu,None,false
johndavidmoore_lsu,2013,lsu,None,false
cyrilgrayson_lsu,2013,lsu,None,false
channingcrowder_florida,2002,florida,None,false
buddyjohnson_texasam,2017,texasam,None,false
henryruggsiii_alabama,2017,alabama,None,false
christopherallen_alabama,2017,alabama,None,false
joshallen_arkansas,2014,arkansas,None,false
chrismurphy_arkansas,2014,arkansas,None,false
lanesaling_arkansas,2014,arkansas,None,false
adriancampbell_arkansas,2002,arkansas,None,false
montraviousrichardson_mississippistate,2017,mississippistate,None,false
lucaskrull_florida,2018,florida,None,false
johnhuggins_florida,2018,florida,None,false
randyrussell_florida,2018,florida,None,false
mikewallace_olemiss,2005,olemiss,None,false
camsmith_southcarolina,2019,southcarolina,None,false
sethfruge_lsu,2009,lsu,None,false
tonyconner_olemiss,2013,olemiss,None,false
rayraysmith_olemiss,2013,olemiss,None,false
taylerpolk_olemiss,2013,olemiss,None,false
willgleeson_olemiss,2013,olemiss,None,false
fadolbrown_olemiss,2013,olemiss,None,false
krisabramsdraine_missouri,2020,missouri,None,false
andypappanastos_olemiss,2012,olemiss,None,false
patrickpeterson_lsu,2008,lsu,None,false
williamharrod_florida,2019,florida,None,false
cjmorgan_mississippistate,2016,mississippistate,None,false
reggietodd_mississippistate,2016,mississippistate,None,false
damarcusbeckwith_tennessee,2020,tennessee,None,false
mattsmith_kentucky,2008,kentucky,None,false
moosemuhammadiii_texasam,2020,texasam,None,false
